店舗名,商品コード,商品名,税率,賞味期限,容量,原単価,売単価,在庫数,原価金額,売価金額
"大塔店","4953103248151","T-C02-2420RD ｽｲｯﾁﾀｯﾌ","10.00","","","1,320.00","2,138","1","1,320","2,138"
"大塔店","4953103248175","T-C02-2420BE ｽｲｯﾁﾀｯﾌ","10.00","","","1,320.00","2,138","1","1,320","2,138"
"大塔店","4953103261679","T-BR02-2420BR OAﾀｯﾌﾟ","10.00","","","1,430.00","1,980","1","1,430","1,980"
"大塔店","4953103283404","M-IR07DRSBK ﾏｳｽ","10.00","","","675.00","1,500","2","1,350","3,000"
"大塔店","4953103293779","DH-ATLS48K10WH ｱﾝﾃﾅ1M","10.00","","","1,155.00","2,178","1","1,155","2,178"
"大塔店","4953103293816","DH-ATLS48K30WH ｱﾝﾃﾅ3M","10.00","","","1,645.00","3,168","1","1,645","3,168"
"大塔店","4953103293830","DH-ATLS48K50WH ｱﾝﾃﾅ5M","10.00","","","1,942.00","3,608","1","1,942","3,608"
"大塔店","4954591515831","HDMI1.5BLK HDMIｹｰﾌﾞﾙ","0.00","","","218.00","973","15","3,270","14,595"
"大塔店","4957180150147","HDCY-TUT2K 外付けHDD","0.00","","","6,136.00","11,819","-1","-6,136","-11,819"
"大塔店","4957180154442","PLUT-2KJN 録画用HDD","10.00","","","6,760.00","5,000","3","20,280","15,000"
"大塔店","4957792430767","SW-101 A4 用紙","10.00","","","335.00","418","5","1,675","2,090"
"大塔店","4962365031036","AEH-G406JP(W) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ 白","10.00","","","3,772.00","7,255","1","3,772","7,255"
"大塔店","4962365031043","AEH-G406JP(G) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ緑","0.00","","","3,772.00","7,255","1","3,772","7,255"
"大塔店","4962365031159","AEH-2G10BJ(G) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ 緑","0.00","","","16,380.00","29,980","2","32,760","59,960"
"大塔店","4962365031166","AEH-2G10BJ(K) 遠赤ｸﾞﾗﾌｧｲﾄﾋｰﾀｰ 黒","0.00","","","16,380.00","27,255","2","32,760","54,510"
"大塔店","4962365070325","AMG-G1300A(G) ﾏｼﾞｯｸｸﾞﾘﾗｰ","10.00","","","15,538.00","29,800","3","46,614","89,400"
"大塔店","4962365070400","AET-G13B(G) ﾄｰｽﾀｰ 4枚焼き 緑","10.00","","","9,006.00","15,800","3","27,018","47,400"
"大塔店","4962365070417","AET-G13B(W) ﾄｰｽﾀｰ 4枚焼き 白","10.00","","","9,006.00","15,800","1","9,006","15,800"
"大塔店","4967104031285","3128 ふとん圧縮袋5Pｾｯﾄ","0.00","","","3,820.00","8,980","1","3,820","8,980"
"大塔店","4967576347747","PCF-SC15 ｻｰｷｭﾚｰﾀｰ","0.00","","","4,212.00","8,780","1","4,212","8,780"
"大塔店","4967576419482","PC-MA2-W 電気圧力鍋","10.00","","","7,513.00","10,800","1","7,513","10,800"
"大塔店","4967576469449","IJD-JN50 衣類乾燥除湿機","0.00","","","12,064.00","17,980","1","12,064","17,980"
"大塔店","4967576470667","PC-MA4-W 電気圧力鍋","10.00","","","10,608.00","15,800","2","21,216","31,600"
"大塔店","4967576492805","FK-WJN1 ふとん乾燥機","0.00","","","5,917.00","9,980","3","17,751","29,940"
"大塔店","4967576494090","FK-JN1SH-W ふとん乾燥機 白","10.00","","","5,200.00","12,980","2","10,400","25,960"
"大塔店","4967576613965","IPA-2222G ﾎﾟｰﾀﾌﾞﾙｸｰﾗｰ4.5-7畳","10.00","","","32,016.00","49,800","1","32,016","49,800"
"大塔店","4967934602433","JSNB2-CW ｼｬﾜｰﾍｯﾄﾞ白","0.00","","","5,720.00","14,800","10","57,200","148,000"
"大塔店","4967934602440","JSNB2-GS ｼｬﾜｰﾍｯﾄﾞ銀","0.00","","","5,720.00","14,800","4","22,880","59,200"
"大塔店","4968373700247","AS-GD1400L SwingAVﾗｯｸ ﾛｰﾀｲﾌﾟ","0.00","","","18,200.00","29,800","1","18,200","29,800"
"大塔店","4968373700353","AS-GD1600-L AVﾗｯｸ","0.00","","","19,600.00","33,800","-1","-19,600","-33,800"
"大塔店","4968373700858","AS-WA800 壁寄ｽﾀﾝﾄﾞ","10.00","","","13,860.00","24,800","1","13,860","24,800"
"大塔店","4968373700919","AS-WG1200-DB 壁寄ｽﾀﾝﾄﾞ","10.00","","","16,640.00","38,500","-2","-33,280","-77,000"
"大塔店","4968373800602","FLM-006-BK ﾏｳﾝﾄ金具006","0.00","","","20,860.00","34,980","-1","-20,860","-34,980"
"大塔店","4969182513554","FAV3218GO 3D振動ﾏｼﾝ","10.00","","","16,120.00","39,800","1","16,120","39,800"
"大塔店","4969182515732","MCR8819T 首ﾏｯｻｰｼﾞｬｰ","10.00","","","4,316.00","9,980","1","4,316","9,980"
"大塔店","4969182517583","MCR8819R 首ﾏｯｻｰｼﾞｬｰ 赤","10.00","","","4,316.00","9,980","2","8,632","19,960"
"大塔店","4969182518252","AFBX4621K ﾌｨｯﾄﾈｽﾊﾞｲｸ黒","10.00","","","8,996.00","19,800","1","8,996","19,800"
"大塔店","4969182518269","AFBX4621R ﾌｨｯﾄﾈｽﾊﾞｲｸｱｶ","10.00","","","8,996.00","19,800","2","17,992","39,600"
"大塔店","4969182518313","AFR2221K ﾗﾝﾆﾝｸﾞﾏｼﾝ 黒","0.00","","","25,636.00","59,980","1","25,636","59,980"
"大塔店","4969182518320","AFR2221R ﾗﾝﾆﾝｸﾞﾏｼﾝ　赤","0.00","","","21,788.00","59,980","1","21,788","59,980"
"大塔店","4970986984242","sara-cm4060S PK ｻﾗｸﾘｰﾝ枕ﾊﾟｯﾄﾞ ﾋﾟﾝｸ 2枚組","10.00","","","1,810.00","5,480","1","1,810","5,480"
"大塔店","4970986988578","sara-c2001 BL ｻﾗｸﾘｰﾝ敷ﾊﾟｯﾄﾞ ｼﾝｸﾞﾙ ﾈｲﾋﾞｰ","10.00","","","3,203.00","8,980","3","9,609","26,940"
"大塔店","4970986988592","sara-c2001(BE) ｻﾗｸﾘｰﾝ敷ﾊﾟｯﾄﾞ S ｸﾞﾚｰｼﾞｭ","0.00","","","3,203.00","8,980","1","3,203","8,980"
"大塔店","4970986988660","sara-c22(BL) ｻﾗｸﾘｰﾝ枕ﾊﾟｯﾄﾞ ﾈｲﾋﾞｰ","0.00","","","2,007.00","5,480","1","2,007","5,480"
"大塔店","4971404318779","ﾄﾞﾗえもんひみつ道具でまなﾌﾞｯｸ","0.00","","","4,073.00","6,346","1","4,073","6,346"
"大塔店","4974019163000","FU-N50-W 空気清浄機","10.00","","","18,398.00","27,800","1","18,398","27,800"
"大塔店","4974019164298","KI-NS40 加湿空気清浄機","0.00","","","13,364.00","21,980","7","93,548","153,860"
"大塔店","4974019191423","SJ-X414H-T 冷蔵庫412L","10.00","","","122,304.00","189,800","1","122,304","189,800"
"大塔店","4974019192536","ES-GV9F-N 全自動洗濯機","0.00","","","52,811.00","79,800","-3","-158,433","-239,400"
"大塔店","4974019193878","HX-PK12-W 加湿ｾﾗﾐｯｸﾌｧﾝﾋｰﾀｰ 白","0.00","","","18,720.00","29,800","2","37,440","59,600"
"大塔店","4974019194011","ES-TX8F-W 洗濯乾燥機","10.00","","","59,426.00","89,800","-4","-237,704","-359,200"
"大塔店","4974019205755","ﾚｲﾄｳｺ FJ-HF13H-W","0.00","","","37,960.00","48,800","1","37,960","48,800"
"大塔店","4974019208206","SJ-PD28H-T 冷蔵庫 280L 右開 茶","0.00","","","60,112.00","86,799","1","60,112","86,799"
"大塔店","4974019218021","AY-P25TD 8畳ｴｱｺﾝ","10.00","","","40,040.00","79,800","1","40,040","79,800"
"大塔店","4974019221229","ES-GV9G-N 全自動洗濯機 9kg","0.00","","","72,592.00","119,799","4","290,368","479,196"
"大塔店","4974019221274","ES-TX8G-W 洗濯乾燥機","10.00","","","82,576.00","139,800","2","165,152","279,600"
"大塔店","4974019774633","P1Y6VPEG A4ﾉｰﾄﾊﾟｿｺﾝ","0.00","","","87,194.00","127,091","1","87,194","127,091"
"大塔店","4974019886435","PF-JTH1-N ｲｵﾝﾌｧﾝ","10.00","","","18,356.00","29,980","3","55,068","89,940"
"大塔店","4974305212771","BB-ST10 ﾎｰﾑﾍﾞｰｶﾘｰ","0.00","","","19,510.00","27,619","1","19,510","27,619"
"大塔店","4974305216380","CV-GT22 VE電気まほうびん","0.00","","","7,571.00","12,546","1","7,571","12,546"
"大塔店","4974305218773","NW-VH10 5.5合 IH炊飯ｼﾞｬｰ","0.00","","","10,400.00","19,819","1","10,400","19,819"
"大塔店","4974305218933","EA-KJ30 ﾎｯﾄﾌﾟﾚｰﾄ","0.00","","","8,632.00","16,800","1","8,632","16,800"
"大塔店","4974305219510","NL-BD05-BA 炊飯器 3合 黒","0.00","","","6,228.00","11,800","1","6,228","11,800"
"大塔店","4974305220561","CK-DA08-AD 電気ｹﾄﾙ 紺","0.00","","","2,891.00","5,891","1","2,891","5,891"
"大塔店","4974305220882","NW-TB10-WA IH炊飯ｼﾞｬｰ 白 5.5合","0.00","","","17,368.00","29,980","1","17,368","29,980"
"大塔店","4975479188985","HEM-DIARY-1 血圧手帳","0.00","","","520.00","1,091","2","1,040","2,182"
"大塔店","4975479417207","HEM-7313 上腕式血圧計","0.00","","","4,212.00","9,073","2","8,424","18,146"
"大塔店","4976008749585","TJ9590091 S ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ･枕ﾊﾟｯﾄﾞ","0.00","","","1,290.00","1,989","-4","-5,160","-7,956"
"大塔店","4976008749608","TJ9590092 SD ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ･枕ﾊﾟｯﾄﾞ","0.00","","","1,508.00","2,590","-1","-1,508","-2,590"
"大塔店","4976008749639","TJ9590093 D ﾏｲｸﾛ敷ﾊﾟｯﾄﾞ×1･枕ﾊﾟｯﾄﾞ×2","0.00","","","1,986.00","2,990","-1","-1,986","-2,990"
"大塔店","4976008856085","BU16012 ﾎﾞﾅﾉｯﾃﾌﾟﾚﾐｱﾑ ｾﾐﾀﾞﾌﾞﾙ","0.00","","","11,544.00","29,819","-1","-11,544","-29,819"
"大塔店","4977187289220","ODCP01BKｱｳﾄﾄﾞｱﾎﾟｰﾁ01","10.00","","","1,226.00","2,030","1","1,226","2,030"
"大塔店","4977187329704","KMC-71 ﾚﾝｽﾞｸﾘｰﾅｰｷｯﾄ","10.00","","","252.00","410","1","252","410"
"大塔店","4977187329759","KMC-77 ﾚﾝｽﾞｸﾘｰﾆﾝｸﾞ50","10.00","","","392.00","734","2","784","1,468"
"大塔店","4977187329773","KMC-79 ｸﾘｰﾆﾝｸﾞﾍﾟｰﾊﾟｰ","10.00","","","202.00","378","1","202","378"
"大塔店","4977187499872","FWMC-LM2L ﾏｶﾛﾝ2L ﾚﾓﾝ","10.00","","","473.00","874","1","473","874"
"大塔店","4977187499889","FWMC-VN2L ﾏｶﾛﾝ2Lﾊﾞﾆﾗ","10.00","","","473.00","874","1","473","874"
"大塔店","4977187526912","APNP-L20-LVD PﾎﾟｹｯﾄAL","10.00","","","140.00","242","3","420","726"
"大塔店","4977187527018","APNP-L40-FWP PﾎﾟｹｯﾄAL","10.00","","","185.00","330","1","185","330"
"大塔店","4977187527148","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-UTT","10.00","","","185.00","324","1","185","324"
"大塔店","4977187527209","Pﾎﾟｹｯﾄｱﾙﾊﾞﾑ 2L20-FWW","10.00","","","185.00","324","1","185","324"
"大塔店","4977187527568","APNP-KG20-AZI PﾎﾟｹｯﾄAL","10.00","","","157.00","250","1","157","250"
"大塔店","4977187527575","APNP-KG20-OWR PﾎﾟｹｯﾄAL","0.00","","","157.00","250","1","157","250"
"大塔店","4977466404726","MT-K2 ﾌﾞﾗｳﾝ 写真立","10.00","","","413.00","626","2","826","1,252"
"大塔店","4977466404733","MT-K2 ｷｼﾞ 写真立","10.00","","","413.00","626","1","413","626"
"大塔店","4977466404900","YM-3 6切 ｷｼﾞ 木製額","10.00","","","525.00","880","1","525","880"
"大塔店","4977466404979","YM-3 A4 木地 木製額縁","10.00","","","714.00","1,200","1","714","1,200"
"大塔店","4977466405068","YM-3 6切 BR 木製額縁","10.00","","","525.00","880","1","525","880"
"大塔店","4977466405075","YM-3 W6 BR 木製額縁","10.00","","","609.00","1,020","2","1,218","2,040"
"大塔店","4977466405129","YM-3 A4 BR 木製額縁","10.00","","","714.00","1,200","1","714","1,200"
"大塔店","4977466505935","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1204L BK","10.00","","","560.00","864","1","560","864"
"大塔店","4977466505942","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1401K GD","10.00","","","840.00","1,296","1","840","1,296"
"大塔店","4977466505973","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1404K BK","10.00","","","840.00","1,296","1","840","1,296"
"大塔店","4977466506000","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1503TL PG","10.00","","","1,190.00","1,836","1","1,190","1,836"
"大塔店","4977466506017","ﾒﾀﾙﾌｫﾄｽﾀﾝﾄﾞ1504TL BK","10.00","","","1,190.00","1,836","1","1,190","1,836"
"大塔店","4977466701993","FICｼｬｯﾌﾙ木製ﾌﾚｰﾑA4 N","10.00","","","504.00","864","1","504","864"
"大塔店","4977466702020","FICｼｬｯﾌﾙ木製ﾌﾚｰﾑA4 ｱ","10.00","","","504.00","864","1","504","864"
"大塔店","4979260007134","KJ19001B 6層ﾗｸﾞ2帖 茶","10.00","","","4,063.00","10,980","1","4,063","10,980"
"大塔店","4979260007165","KJ19002B 6層ﾗｸﾞ 3帖 ﾌﾞﾗｳﾝ","10.00","","","5,638.00","13,979","4","22,552","55,916"
"大塔店","4979260007189","KJ19002G 6層ﾗｸﾞ 3帖緑","10.00","","","5,638.00","13,979","2","11,276","27,958"
"大塔店","4979260102105","EJ20301B 6層ﾗｸﾞｶﾊﾞｰ2帖用 ﾌﾞﾗｳﾝ","10.00","","","2,600.00","5,980","-1","-2,600","-5,980"
"大塔店","4979260129171","JTP2101Eﾌﾞﾙｰ ｶﾞｰｾﾞﾎﾟｺﾎﾟｺ敷ﾊﾟｯﾄﾞS","10.00","","","2,264.00","5,980","1","2,264","5,980"
"大塔店","4979260132959","KJ19001C 6層ﾗｸﾞ2帖 灰","0.00","","","4,063.00","10,980","-1","-4,063","-10,980"
"大塔店","4979260132966","KJ19002C 6層ﾗｸﾞ 3帖 灰","10.00","","","5,638.00","13,981","1","5,638","13,981"
"大塔店","4979260132973","KJ19003C 6層ﾗｸﾞ4帖 灰","0.00","","","6,968.00","19,980","-1","-6,968","-19,980"
"大塔店","4979260132980","KJ19003G 6層ﾗｸﾞ4帖 ｸﾞﾘｰﾝ","0.00","","","6,968.00","19,980","-1","-6,968","-19,980"
"大塔店","4979260132997","EJ20301C 6層ﾗｸﾞｶﾊﾞｰ 2帖用 ｸﾞﾚｰ","10.00","","","2,226.00","5,980","-1","-2,226","-5,980"
"大塔店","4979260133017","EJ20303C 6層ﾗｸﾞｶﾊﾞｰ 4帖用 ｸﾞﾚｰ","0.00","","","4,160.00","9,073","-1","-4,160","-9,073"
"大塔店","4979260134007","JRF403SB ﾛｲﾔﾙ羽毛布団S茶","0.00","","","14,976.00","29,800","1","14,976","29,800"
"大塔店","4979260147526","JTM2210H 6層毛布Sﾋﾟﾝｸ","0.00","","","3,224.00","7,980","-1","-3,224","-7,980"
"大塔店","4979260147533","JTM2210G 6層毛布S銀","0.00","","","3,224.00","7,980","3","9,672","23,940"
"大塔店","4979260147694","JTC100S ｺｰﾙﾄﾞｽﾋﾟｰﾄﾞ寝具3点ｾｯﾄ S","0.00","","","4,727.00","9,073","3","14,181","27,219"
"大塔店","4979260148646","JEF700SH ｴｸｾﾙ羽毛布団 S 桃","10.00","","","9,360.00","19,980","5","46,800","99,900"
"大塔店","4979260148653","JEF700SE ｴｸｾﾙ羽毛布団 S 青","10.00","","","9,360.00","19,980","4","37,440","79,920"
"大塔店","4979260148707","JRF503SH ﾛｲﾔﾙ羽毛布団S ﾜｲﾝ","10.00","","","15,288.00","29,980","3","45,864","89,940"
"大塔店","4979260323388","JCH01Sﾍﾞｰｼﾞｭ　肌掛","10.00","","","5,949.00","14,080","1","5,949","14,080"
"大塔店","4979260947379","JTK906S 掛布団ｶﾊﾞｰ","10.00","","","1,236.00","2,480","5","6,180","12,400"
"大塔店","4979750800375","ﾄﾞﾘｰﾑｽｲｯﾁ 3冊限定版","10.00","","","7,340.00","16,280","2","14,680","32,560"
"大塔店","4979750806520","ﾄﾞﾘｰﾑｽｲｯﾁ2","10.00","","","11,500.00","22,000","1","11,500","22,000"
"大塔店","4983771088841","CJT-1336(WL) ﾛｰﾎﾞｰﾄﾞ","10.00","","","4,368.00","15,000","-1","-4,368","-15,000"
"大塔店","4983771098741","RDS-2H(BK) ｸﾘｰﾅｰｽﾀﾝﾄﾞ","10.00","","","2,964.00","7,980","1","2,964","7,980"
"大塔店","4983771125577","JYTM-RTV430(PW) 手回し充電ﾜﾝｾｸﾞﾃﾚﾋﾞ","0.00","","","8,091.00","13,455","2","16,182","26,910"
"大塔店","4983771137150","ADM-1818RT(WN) 洗える電気毛布 D ﾜｲﾝ","0.00","","","7,696.00","14,528","1","7,696","14,528"
"大塔店","4983771262647","ADM-221(CBR) 洗える電気毛布 S ｺｺｱﾌﾞﾗｳﾝ","0.00","","","5,866.00","12,980","2","11,732","25,960"
"大塔店","4984279232330","HDSDH4GCL10UI SD4GB","10.00","","","750.00","1,580","2","1,500","3,160"
"大塔店","4984279232347","HDSDH8GCL10UIJP3 SDｶｰﾄﾞ 8GB","0.00","","","780.00","1,980","2","1,560","3,960"
"大塔店","4984279232415","HDMCSDH4GCL10 ﾏｲｸﾛ4G","10.00","","","750.00","1,580","1","750","1,580"
"大塔店","4984279232422","HDMCSDH8GCL10UIJP3 ﾏｲｸﾛSD 8G","0.00","","","780.00","1,980","1","780","1,980"
"大塔店","4984824335707","CR-123AW ﾘﾁｳﾑ電池","10.00","","","460.00","880","1","460","880"
"大塔店","4984824335738","CR-2W ﾘﾁｳﾑ電池","10.00","","","419.00","880","2","838","1,760"
"大塔店","4984824719682","LR20XJ/2B ｱﾙｶﾘ単1","10.00","","","375.00","590","9","3,375","5,310"
"大塔店","4984824719743","LR14XJ/2B ｱﾙｶﾘ単2","10.00","","","273.00","430","2","546","860"
"大塔店","4984824719866","LR6XJ/2B ｱﾙｶﾘ単3","10.00","","","210.00","350","42","8,820","14,700"
"大塔店","4984824719873","LR6XJ/4B ｱﾙｶﾘ単3","10.00","","","350.00","550","3","1,050","1,650"
"大塔店","4984824719972","LR03XJ/2B ｱﾙｶﾘ単4","10.00","","","210.00","350","16","3,360","5,600"
"大塔店","4984824719989","LR03XJ/4B ｱﾙｶﾘ単4","10.00","","","350.00","550","12","4,200","6,600"
"大塔店","4984824811409","LR6EJ/2B ｴﾎﾞﾙﾀ単3","10.00","","","242.00","380","5","1,210","1,900"
"大塔店","4984824811485","LR03EJ/2B ｴﾎﾞﾙﾀ単4","10.00","","","242.00","380","10","2,420","3,800"
"大塔店","4984824811508","LR03EJ/4B ｴﾎﾞﾙﾀ単4","10.00","","","413.00","650","4","1,652","2,600"
"大塔店","4988617017443","KL100PSKR 写真紙","10.00","","","743.00","1,008","1","743","1,008"
"大塔店","4989082768847","A-76884 おろしｽﾗｲｻｰｾｯﾄ","10.00","","","2,964.00","6,980","2","5,928","13,960"
"大塔店","4989082772400","A-77240 ﾀﾞｲﾔﾓﾝﾄﾞﾊﾟﾝ","10.00","","","4,818.00","14,800","1","4,818","14,800"
"大塔店","4989082776361","A-77636 無水調理ﾊﾟﾝ","10.00","","","3,640.00","13,700","-1","-3,640","-13,700"
"大塔店","4989082776378","A-77637 ﾏﾙﾁﾊﾟﾝｽｸｴｱ3点","0.00","","","2,860.00","12,001","1","2,860","12,001"
"大塔店","4991348064051","VBR130RP10V1 BD-R","10.00","","","499.00","1,070","1","499","1,070"
"大塔店","4991560785635","ﾍｯﾄﾞｽﾊﾟ ｽﾊﾟﾆｽﾄ ﾚｯﾄﾞ","0.00","","","4,680.00","9,980","1","4,680","9,980"
"大塔店","4995296002189","BZBD105 除湿剤 42個ｾｯﾄ","0.00","","","2,420.00","5,980","-2","-4,840","-11,960"
"大塔店","4996856008962","JTA-5000MP ﾐｼﾝﾋﾟﾝｸ","10.00","","","17,313.00","29,800","1","17,313","29,800"
"大塔店","5025155029565","TP00WS ﾋﾟｭｱｸｰﾙ ﾎﾜｲﾄ","10.00","","","21,320.00","29,800","1","21,320","29,800"
"大塔店","5025155029572","TP00IB ﾋﾟｭｱｸｰﾙ ﾌﾞﾙｰ","10.00","","","21,320.00","29,800","1","21,320","29,800"
"大塔店","5025155030455","CY24FF 掃除機","10.00","","","22,615.00","39,800","2","45,230","79,600"
"大塔店","5025155046586","AM07 DC WS ﾀﾞｲｿﾝｸｰﾙ","0.00","","","16,016.00","26,800","1","16,016","26,800"
"大塔店","5025155056752","SV10K SLMORBU ｽﾃｨｯｸｸﾘｰﾅｰV8ｽﾘﾑ","0.00","","","21,112.00","39,800","5","105,560","199,000"
"大塔店","5025155071724","SV21HEPABU ｺｰﾄﾞﾚｽｸﾘｰﾅｰ ﾌﾞﾙｰ","0.00","","","24,058.00","39,800","4","96,232","159,200"
"大塔店","5025155075463","AM09 WN N Hot+Cool ﾎﾜｲﾄ･ﾆｯｹﾙ","0.00","","","21,320.00","34,800","2","42,640","69,600"
"大塔店","5025155075470","AM09 BI N Hot+Cool ﾌﾞﾗｯｸ･ｱｲｱﾝ","0.00","","","21,320.00","34,800","3","63,960","104,400"
"大塔店","5025155075494","AM07 DC IP ﾀﾞｲｿﾝｸｰﾙ","10.00","","","16,016.00","32,800","1","16,016","32,800"
"大塔店","5397039337067","21354263 ﾉｰﾄﾝｾｷｭﾘﾃｨ","10.00","","","634.00","4,093","-2","-1,268","-8,186"
"大塔店","7332543734337","ZB3513DB ｽﾃｨｯｸｸﾘｰﾅｰ青","0.00","","","8,320.00","19,800","1","8,320","19,800"
"大塔店","7953103236643","U2C-JB15BK USBｹｰﾌﾞﾙ","10.00","","","104.00","605","-2","-208","-1,210"
"大塔店","8024221621181","MTPIXI-B ﾐﾆ三脚ﾌﾞﾗｯｸ","10.00","","","2,210.00","3,218","1","2,210","3,218"
"大塔店","8809248469615","RTP-100JPWH ﾚｲｺｯﾌﾟ白","10.00","","","18,304.00","32,780","1","18,304","32,780"
"大塔店","8809248469646","RTP-CRA01JPBK 収納台","10.00","","","2,798.00","4,298","1","2,798","4,298"
"大塔店","8809597081650","KGY-81ASM ﾖｰｸﾞﾙﾄ･ﾁｰｽﾞﾒｰｶｰ","10.00","","","5,662.00","13,619","1","5,662","13,619"